neg,neu,pos,compound,polarity,subjectivity,author,length
0.169,0.727,0.103,-0.2491,0.2,0.2,NLTKcorpus,68
0.421,0.579,0.0,-0.8475,0.0,0.0,NLTKcorpus,120
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,42
0.0,1.0,0.0,0.0,0.0,1.0,NLTKcorpus,136
0.45,0.55,0.0,-0.8402,-1.0,1.0,NLTKcorpus,74
0.0,0.682,0.318,0.6369,0.5,0.15,NLTKcorpus,53
0.097,0.903,0.0,-0.3089,0.0,0.0,NLTKcorpus,113
0.0,0.888,0.112,0.4404,-0.5,0.5,NLTKcorpus,124
0.0,1.0,0.0,0.0,0.35,0.50625,NLTKcorpus,109
0.0,1.0,0.0,0.0,0.0,0.5,NLTKcorpus,83
0.091,0.909,0.0,-0.0516,0.0,0.0,NLTKcorpus,76
0.0,1.0,0.0,0.0,0.35,0.55,NLTKcorpus,104
0.0,0.758,0.242,0.7506,0.0,0.0,NLTKcorpus,128
0.0,0.676,0.324,0.6948,0.6,0.9,NLTKcorpus,85
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,128
0.0,0.92,0.08,0.2732,0.0,0.0,NLTKcorpus,129
0.0,0.915,0.085,0.2144,0.5,0.5,NLTKcorpus,123
0.137,0.863,0.0,-0.4023,0.0,0.0,NLTKcorpus,97
0.0,0.948,0.052,0.0258,0.0,0.0,NLTKcorpus,119
0.0,0.769,0.231,0.4588,0.0,1.0,NLTKcorpus,67
0.0,0.863,0.137,0.4019,0.0,0.0,NLTKcorpus,107
0.0,0.813,0.187,0.7227,-0.25,0.4,NLTKcorpus,126
0.178,0.471,0.351,0.5118,0.0,0.825,NLTKcorpus,86
0.0,1.0,0.0,0.0,0.022222222222222213,0.29444444444444445,NLTKcorpus,94
0.097,0.692,0.211,0.4848,0.22999999999999998,0.6247222222222222,NLTKcorpus,125
0.09,0.466,0.444,0.7955,0.5,0.5,NLTKcorpus,65
0.0,1.0,0.0,0.0,0.2,0.9,NLTKcorpus,93
0.109,0.891,0.0,-0.296,0.0,0.0,NLTKcorpus,124
0.0,0.639,0.361,0.5255,0.0,0.0,NLTKcorpus,55
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,116
0.126,0.874,0.0,-0.0772,-0.016666666666666663,0.6833333333333332,NLTKcorpus,53
0.152,0.738,0.111,-0.25,-0.1,0.2,NLTKcorpus,125
0.0,1.0,0.0,0.0,0.2,0.9,NLTKcorpus,93
0.0,1.0,0.0,0.0,0.0,1.0,NLTKcorpus,120
0.0,0.705,0.295,0.7964,0.625,0.625,NLTKcorpus,121
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,122
0.132,0.868,0.0,-0.0941,0.0,0.0,NLTKcorpus,66
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,116
0.145,0.855,0.0,-0.5267,0.0,0.625,NLTKcorpus,123
0.0,0.881,0.119,0.4019,0.0,0.0,NLTKcorpus,124
0.0,0.73,0.27,0.5719,0.3,0.2,NLTKcorpus,85
0.0,0.876,0.124,0.4019,-0.1,0.2,NLTKcorpus,123
0.363,0.534,0.103,-0.7783,-0.09999999999999999,0.3277777777777778,NLTKcorpus,112
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,128
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,99
0.0,0.7,0.3,0.4588,0.0,0.0,NLTKcorpus,56
0.0,0.664,0.336,0.7964,0.38571428571428573,0.35714285714285715,NLTKcorpus,111
0.0,0.727,0.273,0.128,0.0,0.0,NLTKcorpus,32
0.072,0.928,0.0,-0.1045,0.0,0.2,NLTKcorpus,113
0.324,0.676,0.0,-0.3382,0.0,0.0,NLTKcorpus,30
0.082,0.709,0.209,0.5267,0.05,0.25,NLTKcorpus,123
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,92
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,10
0.145,0.855,0.0,-0.5267,-0.625,0.625,NLTKcorpus,127
0.086,0.914,0.0,-0.0572,0.0,0.0,NLTKcorpus,86
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,108
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,54
0.114,0.886,0.0,-0.4019,0.0,0.0,NLTKcorpus,126
0.0,0.844,0.156,0.4019,0.06481481481481481,0.4740740740740741,NLTKcorpus,125
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,60
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,101
0.333,0.515,0.152,-0.6481,0.10000000000000002,0.3833333333333333,NLTKcorpus,113
0.0,0.948,0.052,0.0258,0.0,0.0,NLTKcorpus,119
0.109,0.781,0.11,0.0026,-0.25,0.25,NLTKcorpus,99
0.0,0.786,0.214,0.4588,0.0,0.0,NLTKcorpus,88
0.0,0.893,0.107,0.34,0.16666666666666666,0.7999999999999999,NLTKcorpus,124
0.0,1.0,0.0,0.0,0.5,0.9,NLTKcorpus,109
0.079,0.921,0.0,-0.2411,0.0,0.5879629629629629,NLTKcorpus,124
0.221,0.779,0.0,-0.5267,0.2,0.6,NLTKcorpus,94
0.315,0.685,0.0,-0.3182,0.4,0.6,NLTKcorpus,33
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,68
0.0,0.851,0.149,0.2732,0.0,0.0,NLTKcorpus,83
0.0,0.828,0.172,0.4019,0.05,0.35,NLTKcorpus,101
0.136,0.864,0.0,-0.5106,0.0,0.0,NLTKcorpus,114
0.239,0.677,0.084,-0.5994,-0.2916666666666667,0.5416666666666666,NLTKcorpus,111
0.0,1.0,0.0,0.0,-0.3,0.6,NLTKcorpus,110
0.0,0.876,0.124,0.4019,0.0,0.0,NLTKcorpus,121
0.0,0.838,0.162,0.4019,0.375,0.5,NLTKcorpus,82
0.0,1.0,0.0,0.0,0.0,0.1,NLTKcorpus,74
0.087,0.794,0.119,0.2023,0.0,0.0,NLTKcorpus,112
0.115,0.766,0.12,0.0258,-0.15714285714285714,0.7178571428571429,NLTKcorpus,109
0.25,0.75,0.0,-0.4588,0.2,0.2,NLTKcorpus,77
0.0,0.909,0.091,0.1531,0.1527777777777778,0.7333333333333334,NLTKcorpus,123
0.086,0.914,0.0,-0.0572,0.0,0.0,NLTKcorpus,86
0.286,0.714,0.0,-0.8225,0.025,0.60625,NLTKcorpus,126
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,54
0.0,0.629,0.371,0.7579,0.5,0.5333333333333333,NLTKcorpus,70
0.0,0.917,0.083,0.2023,0.75,0.4,NLTKcorpus,124
0.262,0.738,0.0,-0.7964,0.19999999999999998,0.5,NLTKcorpus,121
0.0,1.0,0.0,0.0,0.5,0.9,NLTKcorpus,109
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,85
0.203,0.797,0.0,-0.5556,0.6,0.9,NLTKcorpus,111
0.0,1.0,0.0,0.0,0.14285714285714285,0.7678571428571428,NLTKcorpus,128
0.096,0.904,0.0,-0.2057,0.0,0.0,NLTKcorpus,100
0.0,1.0,0.0,0.0,0.5,0.9,NLTKcorpus,109
0.086,0.914,0.0,-0.0572,0.0,0.0,NLTKcorpus,86
0.278,0.513,0.209,-0.2366,-0.8049999999999998,0.7666666666666666,NLTKcorpus,43
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,96
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,10
0.088,0.628,0.285,0.6908,0.4000000000000001,0.4666666666666666,NLTKcorpus,104
0.0,1.0,0.0,0.0,-0.3,0.6,NLTKcorpus,110
0.146,0.854,0.0,-0.3391,0.0,0.06666666666666667,NLTKcorpus,116
0.0,0.876,0.124,0.4019,-0.1,0.2,NLTKcorpus,123
0.333,0.667,0.0,-0.839,0.65,0.45,NLTKcorpus,122
0.231,0.769,0.0,-0.4588,0.0,0.0,NLTKcorpus,101
0.241,0.759,0.0,-0.2263,0.0,0.0,NLTKcorpus,50
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,118
0.098,0.598,0.303,0.5859,0.45000000000000007,0.825,NLTKcorpus,120
0.0,0.835,0.165,0.3724,0.0,0.3,NLTKcorpus,123
0.2,0.8,0.0,-0.4588,0.0,0.0,NLTKcorpus,107
0.0,1.0,0.0,0.0,0.0,0.125,NLTKcorpus,124
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,116
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,94
0.0,0.761,0.239,0.5719,0.0,0.0,NLTKcorpus,86
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,140
0.097,0.903,0.0,-0.3089,0.0,0.0,NLTKcorpus,113
0.0,0.897,0.103,0.3182,0.0,0.0,NLTKcorpus,122
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,117
0.083,0.67,0.248,0.6351,0.016666666666666666,0.18333333333333332,NLTKcorpus,124
0.0,0.747,0.253,0.7269,0.2333333333333333,0.5333333333333333,NLTKcorpus,128
0.0,0.783,0.217,0.3612,0.0,0.0,NLTKcorpus,56
0.0,0.787,0.213,0.4215,0.1,1.0,NLTKcorpus,89
0.0,0.714,0.286,0.6808,0.1722222222222222,0.6777777777777777,NLTKcorpus,121
0.0,0.696,0.304,0.656,-0.05,0.8500000000000001,NLTKcorpus,64
0.088,0.628,0.285,0.6908,0.4000000000000001,0.4666666666666666,NLTKcorpus,104
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,115
0.0,0.783,0.217,0.3612,0.0,0.0,NLTKcorpus,56
0.088,0.8,0.112,0.1531,0.0,0.1,NLTKcorpus,139
0.0,0.758,0.242,0.4939,0.175,1.0,NLTKcorpus,72
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,120
0.0,1.0,0.0,0.0,-0.3,0.6,NLTKcorpus,110
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,86
0.0,0.747,0.253,0.7269,0.2333333333333333,0.5333333333333333,NLTKcorpus,128
0.064,0.809,0.128,0.3612,-0.3,0.45,NLTKcorpus,124
0.0,0.811,0.189,0.4215,0.0,0.55,NLTKcorpus,63
0.148,0.714,0.138,-0.0516,-0.3,0.5,NLTKcorpus,109
0.154,0.846,0.0,-0.4588,-0.5458333333333334,0.6708333333333334,NLTKcorpus,127
0.0,0.588,0.412,0.8979,0.55,0.55,NLTKcorpus,119
0.0,1.0,0.0,0.0,0.13636363636363635,0.5,NLTKcorpus,93
0.196,0.804,0.0,-0.296,0.0,0.0,NLTKcorpus,78
0.0,1.0,0.0,0.0,0.5,0.9,NLTKcorpus,109
0.176,0.56,0.264,0.2714,0.75,0.9,NLTKcorpus,50
0.167,0.833,0.0,-0.296,0.0,0.0,NLTKcorpus,74
0.147,0.578,0.276,0.5994,-0.3888888888888889,0.8333333333333334,NLTKcorpus,102
0.0,1.0,0.0,0.0,0.5,0.9,NLTKcorpus,109
0.0,1.0,0.0,0.0,0.2,0.2,NLTKcorpus,52
0.0,0.857,0.143,0.3612,0.16111111111111112,0.34722222222222227,NLTKcorpus,87
0.0,0.851,0.149,0.5413,0.2,0.5,NLTKcorpus,125
0.353,0.647,0.0,-0.5994,-0.5,0.5,NLTKcorpus,87
0.119,0.678,0.203,0.25,0.0,0.0,NLTKcorpus,106
0.0,0.816,0.184,0.4019,0.5,0.5,NLTKcorpus,89
0.0,0.783,0.217,0.3612,0.0,0.0,NLTKcorpus,56
0.214,0.583,0.204,-0.0534,0.10000000000000002,0.3833333333333333,NLTKcorpus,89
0.0,0.855,0.145,0.5267,0.2,0.9,NLTKcorpus,126
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,113
0.154,0.63,0.216,0.2244,0.0,0.0,NLTKcorpus,66
0.0,1.0,0.0,0.0,0.0,0.5,NLTKcorpus,83
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,16
0.144,0.856,0.0,-0.2924,0.0,0.0,NLTKcorpus,95
0.225,0.661,0.115,-0.3612,0.03333333333333334,0.18333333333333335,NLTKcorpus,119
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,102
0.143,0.857,0.0,-0.4588,0.0,0.0,NLTKcorpus,122
0.167,0.556,0.278,0.25,0.4,0.4,NLTKcorpus,76
0.0,0.641,0.359,0.8122,0.6,0.6,NLTKcorpus,119
0.0,0.863,0.137,0.4019,0.0,0.0,NLTKcorpus,107
0.0,0.756,0.244,0.4404,0.25,0.25,NLTKcorpus,72
0.0,0.574,0.426,0.7131,0.5666666666666667,0.5333333333333333,NLTKcorpus,69
0.118,0.758,0.124,0.0431,-0.35,0.55,NLTKcorpus,135
0.0,0.833,0.167,0.296,0.2222222222222222,0.3111111111111111,NLTKcorpus,62
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,116
0.0,0.845,0.155,0.5106,0.0,0.0,NLTKcorpus,119
0.0,0.715,0.285,0.4927,0.5,0.6,NLTKcorpus,65
0.184,0.652,0.165,-0.0828,0.0,0.0,NLTKcorpus,76
0.0,1.0,0.0,0.0,-0.07777777777777779,0.6444444444444445,NLTKcorpus,61
0.0,1.0,0.0,0.0,-0.3,0.4,NLTKcorpus,134
0.074,0.926,0.0,-0.1531,-0.05,0.05,NLTKcorpus,126
0.0,1.0,0.0,0.0,0.0,0.1,NLTKcorpus,74
0.065,0.877,0.058,-0.0516,0.0,0.0,NLTKcorpus,142
0.254,0.746,0.0,-0.7005,-0.4,0.6,NLTKcorpus,104
0.088,0.717,0.195,0.4019,-0.041666666666666664,0.24404761904761907,NLTKcorpus,121
0.0,0.708,0.292,0.7351,0.5,1.0,NLTKcorpus,110
0.204,0.745,0.051,-0.5994,-0.30000000000000004,0.44999999999999996,NLTKcorpus,125
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,89
0.0,0.793,0.207,0.5719,0.0,0.0,NLTKcorpus,124
0.0,0.829,0.171,0.4449,0.0,0.0,NLTKcorpus,129
0.0,0.863,0.137,0.4019,0.0,0.0,NLTKcorpus,107
0.0,1.0,0.0,0.0,0.5,0.9,NLTKcorpus,116
0.097,0.903,0.0,-0.3089,0.0,0.0,NLTKcorpus,124
0.2,0.8,0.0,-0.3612,0.5,0.5,NLTKcorpus,75
0.065,0.705,0.229,0.5739,0.43333333333333335,0.8333333333333334,NLTKcorpus,123
0.0,0.659,0.341,0.6908,0.22727272727272727,0.5454545454545454,NLTKcorpus,89
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,64
0.0,0.639,0.361,0.5255,0.0,0.0,NLTKcorpus,55
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,117
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,116
0.128,0.872,0.0,-0.3595,0.125,0.05,NLTKcorpus,103
0.0,1.0,0.0,0.0,-0.08333333333333333,0.06666666666666667,NLTKcorpus,111
0.0,1.0,0.0,0.0,0.5,0.9,NLTKcorpus,109
0.115,0.729,0.156,0.2023,0.16666666666666666,0.4523809523809524,NLTKcorpus,95
0.0,1.0,0.0,0.0,0.2,0.9,NLTKcorpus,93
0.082,0.918,0.0,-0.1531,0.0,0.0,NLTKcorpus,139
0.0,1.0,0.0,0.0,0.1,0.1,NLTKcorpus,98
0.178,0.471,0.351,0.5118,0.0,0.825,NLTKcorpus,86
0.0,0.878,0.122,0.3612,0.0,0.0,NLTKcorpus,124
0.127,0.873,0.0,-0.4404,0.15,0.7000000000000001,NLTKcorpus,112
0.0,0.653,0.347,0.8779,0.75,0.875,NLTKcorpus,116
0.191,0.541,0.267,0.1737,0.375,0.3666666666666667,NLTKcorpus,95
0.0,1.0,0.0,0.0,0.2,0.9,NLTKcorpus,93
0.0,0.741,0.259,0.4215,0.6,1.0,NLTKcorpus,44
0.0,0.889,0.111,0.3089,0.0,0.0,NLTKcorpus,112
0.0,0.711,0.289,0.7579,0.5666666666666667,0.5333333333333333,NLTKcorpus,124
0.0,1.0,0.0,0.0,0.2,0.9,NLTKcorpus,93
0.058,0.942,0.0,-0.0572,0.09523809523809523,0.3452380952380952,NLTKcorpus,103
0.137,0.784,0.078,-0.3612,-0.25,0.6499999999999999,NLTKcorpus,124
0.0,1.0,0.0,0.0,0.5,0.9,NLTKcorpus,109
0.265,0.545,0.191,-0.4404,0.1,0.35,NLTKcorpus,123
0.808,0.192,0.0,-0.8126,0.0,0.0,NLTKcorpus,32
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,116
0.0,0.796,0.204,0.6249,0.375,0.475,NLTKcorpus,108
0.0,0.867,0.133,0.3818,-0.24444444444444446,0.4666666666666667,NLTKcorpus,116
0.0,0.678,0.322,0.8739,0.2333333333333333,0.6333333333333333,NLTKcorpus,140
0.0,0.639,0.361,0.5255,0.0,0.0,NLTKcorpus,55
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,77
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,46
0.0,0.766,0.234,0.7506,0.0,0.0,NLTKcorpus,132
0.094,0.717,0.188,0.4767,0.4444444444444444,0.6,NLTKcorpus,139
0.0,0.909,0.091,0.2942,0.25,0.4,NLTKcorpus,137
0.0,0.484,0.516,0.7495,0.5291666666666667,0.6166666666666667,NLTKcorpus,61
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,116
0.16,0.659,0.181,-0.1424,-0.6,0.9,NLTKcorpus,116
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,116
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,109
0.239,0.761,0.0,-0.296,0.0,0.0,NLTKcorpus,45
0.097,0.769,0.134,0.228,0.075,0.35,NLTKcorpus,121
0.0,1.0,0.0,0.0,0.0,0.5,NLTKcorpus,88
0.062,0.82,0.117,0.3971,0.0,0.3,NLTKcorpus,137
0.0,0.673,0.327,0.5267,0.22,0.43,NLTKcorpus,60
0.442,0.558,0.0,-0.8591,0.04999999999999999,0.8,NLTKcorpus,106
0.0,1.0,0.0,0.0,0.35,0.4125,NLTKcorpus,138
0.067,0.774,0.159,0.2846,-0.2,0.3,NLTKcorpus,125
0.0,0.639,0.361,0.5255,0.0,0.0,NLTKcorpus,55
0.0,0.714,0.286,0.4939,0.0,0.0,NLTKcorpus,53
0.154,0.846,0.0,-0.4588,-0.5458333333333334,0.6708333333333334,NLTKcorpus,127
0.115,0.766,0.12,0.0258,-0.15714285714285714,0.7178571428571429,NLTKcorpus,109
0.0,0.798,0.202,0.5859,0.8,0.4,NLTKcorpus,102
0.0,1.0,0.0,0.0,0.0,0.125,NLTKcorpus,133
0.0,1.0,0.0,0.0,0.2,0.9,NLTKcorpus,93
0.127,0.776,0.098,-0.1779,0.04444444444444443,0.3888888888888889,NLTKcorpus,121
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,98
0.22,0.695,0.085,-0.5423,0.0,0.0,NLTKcorpus,120
0.114,0.712,0.174,0.4019,0.11666666666666665,0.37777777777777777,NLTKcorpus,111
0.072,0.928,0.0,-0.1045,0.0,0.2,NLTKcorpus,113
0.072,0.928,0.0,-0.1045,0.0,0.2,NLTKcorpus,113
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,94
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,120
0.0,1.0,0.0,0.0,0.35,0.55,NLTKcorpus,52
0.0,1.0,0.0,0.0,-0.3,0.6,NLTKcorpus,110
0.596,0.404,0.0,-0.9231,-0.6000000000000001,0.75,NLTKcorpus,77
0.0,0.566,0.434,0.8737,0.25,0.7,NLTKcorpus,112
0.0,1.0,0.0,0.0,-0.07777777777777779,0.6444444444444445,NLTKcorpus,61
0.411,0.589,0.0,-0.6351,0.0,0.0,NLTKcorpus,46
0.444,0.556,0.0,-0.4939,0.0,0.0,NLTKcorpus,31
0.0,0.882,0.118,0.4215,0.1,1.0,NLTKcorpus,123
0.0,0.851,0.149,0.5413,0.2,0.5,NLTKcorpus,125
0.247,0.662,0.091,-0.5837,0.0,0.0,NLTKcorpus,121
0.093,0.907,0.0,-0.2382,0.0,0.0,NLTKcorpus,120
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,110
0.0,0.696,0.304,0.656,-0.05,0.8500000000000001,NLTKcorpus,64
0.171,0.829,0.0,-0.5106,0.0,0.07777777777777778,NLTKcorpus,111
0.0,1.0,0.0,0.0,0.0,0.5,NLTKcorpus,83
0.25,0.75,0.0,-0.6124,-0.45,0.55,NLTKcorpus,111
0.129,0.795,0.076,-0.3291,0.016666666666666666,0.15,NLTKcorpus,128
0.161,0.688,0.151,-0.0516,0.0,0.0,NLTKcorpus,125
0.103,0.743,0.154,0.3034,0.1,0.825,NLTKcorpus,123
0.0,1.0,0.0,0.0,0.2857142857142857,0.5357142857142857,NLTKcorpus,61
0.0,0.7,0.3,0.4588,0.0,0.0,NLTKcorpus,56
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,20
0.074,0.926,0.0,-0.0516,0.0,0.0,NLTKcorpus,86
0.161,0.839,0.0,-0.3182,-0.125,0.75,NLTKcorpus,84
0.0,1.0,0.0,0.0,0.0,0.1,NLTKcorpus,74
0.0,0.706,0.294,0.3612,0.0,1.0,NLTKcorpus,34
0.294,0.706,0.0,-0.8369,-0.071875,0.35,NLTKcorpus,123
0.0,0.566,0.434,0.8737,0.25,0.7,NLTKcorpus,112
0.105,0.895,0.0,-0.4019,0.1,0.2,NLTKcorpus,122
0.0,0.667,0.333,0.3612,0.0,0.0,NLTKcorpus,42
0.195,0.805,0.0,-0.5256,-0.75,0.75,NLTKcorpus,89
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,128
0.186,0.814,0.0,-0.4939,0.0,0.0,NLTKcorpus,114
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,122
0.081,0.624,0.295,0.7033,-0.2,0.0,NLTKcorpus,118
0.13,0.87,0.0,-0.2732,0.0,0.3,NLTKcorpus,88
0.0,0.857,0.143,0.4576,0.3,0.35,NLTKcorpus,116
0.0,0.696,0.304,0.656,-0.05,0.8500000000000001,NLTKcorpus,64
0.0,0.696,0.304,0.656,-0.05,0.8500000000000001,NLTKcorpus,64
0.133,0.751,0.116,-0.0943,0.0,0.0,NLTKcorpus,102
0.0,0.901,0.099,0.3182,0.0,0.0,NLTKcorpus,132
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,127
0.0,0.819,0.181,0.6369,1.0,0.3,NLTKcorpus,125
0.0,1.0,0.0,0.0,0.5,0.9,NLTKcorpus,109
0.0,0.796,0.204,0.6249,0.375,0.475,NLTKcorpus,108
0.0,0.712,0.288,0.8176,0.39999999999999997,0.3666666666666667,NLTKcorpus,124
0.0,0.889,0.111,0.3089,0.0,0.0,NLTKcorpus,112
0.0,0.914,0.086,0.1779,0.0,0.0,NLTKcorpus,114
0.0,0.476,0.524,0.296,0.0,0.0,NLTKcorpus,22
0.0,0.833,0.167,0.5859,0.06666666666666667,0.6222222222222222,NLTKcorpus,119
0.197,0.522,0.281,0.3751,-0.4,0.6,NLTKcorpus,130
0.0,0.794,0.206,0.6041,0.2,0.2,NLTKcorpus,108
0.0,0.697,0.303,0.7269,0.0,0.0,NLTKcorpus,100
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,96
0.118,0.882,0.0,-0.34,-0.125,0.625,NLTKcorpus,126
0.145,0.744,0.112,0.0516,0.10000000000000002,0.3833333333333333,NLTKcorpus,125
0.0,0.904,0.096,0.1779,0.0,0.0,NLTKcorpus,108
0.198,0.802,0.0,-0.5719,-0.8,0.9,NLTKcorpus,118
0.25,0.75,0.0,-0.4588,0.0,0.0,NLTKcorpus,88
0.0,0.813,0.187,0.7227,-0.25,0.4,NLTKcorpus,126
0.0,0.844,0.156,0.5423,0.0,0.0,NLTKcorpus,117
0.0,0.845,0.155,0.3382,0.0,0.0,NLTKcorpus,104
0.073,0.927,0.0,-0.0865,0.25,0.5,NLTKcorpus,106
0.0,0.769,0.231,0.6249,0.0,0.0,NLTKcorpus,111
0.0,1.0,0.0,0.0,0.3333333333333333,0.4583333333333333,NLTKcorpus,103
0.173,0.641,0.186,0.0516,-0.0375,0.45,NLTKcorpus,73
0.0,1.0,0.0,0.0,0.5,0.9,NLTKcorpus,109
0.0,1.0,0.0,0.0,-0.3,0.6,NLTKcorpus,110
0.0,0.948,0.052,0.0258,0.0,0.0,NLTKcorpus,119
0.088,0.628,0.285,0.6908,0.4000000000000001,0.4666666666666666,NLTKcorpus,104
0.239,0.761,0.0,-0.296,0.0,0.0,NLTKcorpus,45
0.2,0.712,0.087,-0.5413,-0.5999999999999999,0.8333333333333333,NLTKcorpus,126
0.0,0.879,0.121,0.2944,0.35,0.45,NLTKcorpus,122
0.0,1.0,0.0,0.0,-0.3,0.6,NLTKcorpus,110
0.0,1.0,0.0,0.0,0.0,0.1,NLTKcorpus,108
0.0,0.819,0.181,0.6239,-0.09722222222222224,0.14444444444444446,NLTKcorpus,140
0.0,0.793,0.207,0.5719,0.0,0.0,NLTKcorpus,124
0.055,0.773,0.173,0.5574,0.8,0.4,NLTKcorpus,120
0.136,0.864,0.0,-0.296,-0.05,0.15,NLTKcorpus,103
0.066,0.934,0.0,-0.0516,0.05000000000000002,0.5,NLTKcorpus,111
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,27
0.524,0.476,0.0,-0.6808,0.0,0.0,NLTKcorpus,57
0.0,0.895,0.105,0.3034,0.0,0.0,NLTKcorpus,124
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,32
0.219,0.781,0.0,-0.4215,0.0,0.0,NLTKcorpus,68
0.0,1.0,0.0,0.0,-0.26666666666666666,0.5,NLTKcorpus,123
0.0,1.0,0.0,0.0,0.2,0.9,NLTKcorpus,93
0.162,0.838,0.0,-0.4404,0.0,0.0,NLTKcorpus,91
0.0,0.708,0.292,0.5473,0.05,0.325,NLTKcorpus,88
0.0,1.0,0.0,0.0,-0.3,0.6,NLTKcorpus,110
0.195,0.805,0.0,-0.5574,0.0,0.0,NLTKcorpus,120
0.163,0.837,0.0,-0.5423,-0.4,0.6,NLTKcorpus,107
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,106
0.167,0.642,0.191,0.3705,0.15,0.7,NLTKcorpus,109
0.0,0.948,0.052,0.0258,0.0,0.0,NLTKcorpus,119
0.102,0.898,0.0,-0.2057,0.0,0.0,NLTKcorpus,108
0.0,1.0,0.0,0.0,0.1,0.1,NLTKcorpus,123
0.0,1.0,0.0,0.0,-0.3,0.6,NLTKcorpus,110
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,126
0.206,0.642,0.151,-0.4939,0.0,0.0,NLTKcorpus,118
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,114
0.0,0.813,0.187,0.7227,-0.25,0.4,NLTKcorpus,126
0.0,0.833,0.167,0.4215,0.0,0.0,NLTKcorpus,127
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,120
0.124,0.876,0.0,-0.4019,0.0,0.0,NLTKcorpus,109
0.104,0.696,0.2,0.2933,0.0,0.0,NLTKcorpus,99
0.544,0.456,0.0,-0.9231,-0.65,0.8,NLTKcorpus,122
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,122
0.275,0.725,0.0,-0.7351,-0.2,0.9,NLTKcorpus,120
0.175,0.732,0.093,-0.3506,-0.6,0.9,NLTKcorpus,92
0.149,0.719,0.132,-0.09,0.0,0.0,NLTKcorpus,110
0.0,1.0,0.0,0.0,0.0,0.0,NLTKcorpus,116
0.0,0.75,0.25,0.6115,0.3333333333333333,0.6666666666666666,NLTKcorpus,99
0.0,0.896,0.104,0.2732,0.0,0.125,NLTKcorpus,109
