neg,neu,pos,compound,polarity,subjectivity,author,length
0.115,0.885,0.0,-0.4576,-0.0333333333333333,0.6666666666666666,Baseline,121
0.0,1.0,0.0,0.0,-0.1555555555555555,0.2888888888888889,Baseline,42
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,80
0.0,0.782,0.218,0.5994,0.925,0.65,Baseline,147
0.159,0.841,0.0,-0.1779,0.0,0.95,Baseline,56
0.137,0.863,0.0,-0.4019,0.0,0.0,Baseline,109
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,22
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,107
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,65
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,120
0.0,1.0,0.0,0.0,0.0,0.5,Baseline,50
0.0,0.648,0.352,0.5859,0.55,0.95,Baseline,60
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,38
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,23
0.0,0.777,0.223,0.3182,0.0,0.0,Baseline,68
0.0,0.85,0.15,0.3919,0.0,0.0,Baseline,93
0.209,0.261,0.53,0.5719,0.4,0.8,Baseline,44
0.0,0.698,0.302,0.8494,0.6000000000000001,0.9,Baseline,120
0.0,0.942,0.058,0.0772,0.0,0.0,Baseline,119
0.0,0.843,0.157,0.4215,-0.05,0.2166666666666666,Baseline,120
0.451,0.549,0.0,-0.508,0.0,0.0,Baseline,31
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,6
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,25
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,12
0.0,0.537,0.463,0.8591,0.4499999999999999,0.45,Baseline,99
0.154,0.662,0.183,0.1449,-0.3,0.1,Baseline,100
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,114
0.0,1.0,0.0,0.0,0.3125,0.8500000000000001,Baseline,79
0.187,0.659,0.154,-0.1531,0.35,0.65,Baseline,90
0.0,1.0,0.0,0.0,0.0,0.1,Baseline,120
0.0,0.661,0.339,0.5562,0.2,0.4,Baseline,41
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,88
0.0,0.417,0.583,0.6369,0.0,0.0,Baseline,40
0.0,0.775,0.225,0.4939,0.0,0.0,Baseline,66
0.0,0.427,0.573,0.6166,0.0,0.0,Baseline,22
0.093,0.739,0.167,0.1786,0.2333333333333333,0.6833333333333332,Baseline,124
0.0,1.0,0.0,0.0,-0.5,0.4,Baseline,84
0.0,1.0,0.0,0.0,0.0,0.5,Baseline,120
0.299,0.701,0.0,-0.5719,0.0,0.0,Baseline,90
0.222,0.63,0.148,-0.5706,-1.0,1.0,Baseline,124
0.068,0.782,0.149,0.5106,-0.3125,0.6875,Baseline,210
0.459,0.541,0.0,-0.5255,-1.0,1.0,Baseline,30
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,20
0.122,0.725,0.153,0.1706,-0.0499999999999999,0.7,Baseline,94
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,31
0.084,0.916,0.0,-0.1419,0.5,0.8333333333333334,Baseline,111
0.0,1.0,0.0,0.0,0.0681818181818181,0.25,Baseline,70
0.0,0.713,0.287,0.6633,0.35,0.4833333333333333,Baseline,78
0.127,0.873,0.0,-0.1531,0.0,0.0,Baseline,56
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,8
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,48
0.135,0.772,0.092,-0.2748,-0.25,0.25,Baseline,124
0.0,0.355,0.645,0.8439,0.6875,0.55,Baseline,51
0.0,1.0,0.0,0.0,0.2,0.3,Baseline,57
0.1,0.779,0.121,0.128,0.35,0.65,Baseline,124
0.0,0.443,0.557,0.5827,1.0,0.6000000000000001,Baseline,26
0.146,0.769,0.085,-0.2023,0.0,0.0666666666666666,Baseline,66
0.0,0.859,0.141,0.2023,0.5,0.5,Baseline,93
0.0,1.0,0.0,0.0,0.0431818181818181,0.45,Baseline,18
0.0,0.629,0.371,0.6486,0.3,0.35,Baseline,56
0.0,0.345,0.655,0.5859,0.8,0.4,Baseline,15
0.0,1.0,0.0,0.0,-0.375,0.3999999999999999,Baseline,44
0.073,0.523,0.404,0.8879,0.7921875000000002,0.8666666666666667,Baseline,122
0.0,0.508,0.492,0.4404,0.0,0.0,Baseline,30
0.0,0.318,0.682,0.8613,0.5,0.55,Baseline,29
0.0,0.842,0.158,0.4588,0.5,1.0,Baseline,102
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,122
0.0,0.805,0.195,0.4404,0.7,0.6000000000000001,Baseline,68
0.252,0.748,0.0,-0.6597,-0.125,0.375,Baseline,100
0.0,0.87,0.13,0.4588,0.4,0.6,Baseline,120
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,28
0.163,0.684,0.153,-0.0516,0.225,0.2666666666666666,Baseline,83
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,42
0.158,0.627,0.215,0.4019,-0.1075757575757575,0.5984848484848485,Baseline,125
0.0,0.508,0.492,0.4404,0.5,0.5,Baseline,29
0.0,0.688,0.312,0.5622,0.5,0.5,Baseline,81
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,73
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,122
0.0,0.714,0.286,0.34,0.0,0.0,Baseline,39
0.0,0.909,0.091,0.4199,0.25625,0.75,Baseline,210
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,24
0.0,1.0,0.0,0.0,-0.3,0.65,Baseline,34
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,7
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,98
0.0,0.687,0.313,0.802,0.15,0.5416666666666666,Baseline,122
0.105,0.895,0.0,-0.3802,0.0,0.0,Baseline,124
0.0,1.0,0.0,0.0,-0.5,1.0,Baseline,17
0.0,0.851,0.149,0.4215,0.0749999999999999,0.525,Baseline,91
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,17
0.0,0.351,0.649,0.5719,0.8,1.0,Baseline,19
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,13
0.351,0.649,0.0,-0.7626,-0.375,0.625,Baseline,113
0.0,0.502,0.498,0.7148,0.5,1.0,Baseline,33
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,30
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,23
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,10
0.0,0.714,0.286,0.4939,0.2,0.4,Baseline,56
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,30
0.067,0.933,0.0,-0.4877,0.0666666666666666,0.3833333333333333,Baseline,266
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,126
0.0,0.549,0.451,0.802,0.2,0.2,Baseline,79
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,32
0.0,0.333,0.667,0.7184,0.8,0.7,Baseline,25
0.0,0.693,0.307,0.6114,0.45,0.55,Baseline,72
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,50
0.0,1.0,0.0,0.0,0.1,0.3833333333333333,Baseline,103
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,76
0.0,0.508,0.492,0.4404,0.5,0.5,Baseline,25
0.0,0.859,0.141,0.3182,0.0,0.0,Baseline,91
0.0,0.681,0.319,0.5707,0.25,0.2,Baseline,61
0.0,0.918,0.082,0.1779,0.0,0.3,Baseline,126
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,57
0.268,0.732,0.0,-0.296,0.0,0.0,Baseline,31
0.088,0.912,0.0,-0.1655,-0.2,0.3,Baseline,122
0.0,0.805,0.195,0.4404,0.0,0.0,Baseline,74
0.0,0.812,0.188,0.4588,0.5,1.0,Baseline,70
0.0,1.0,0.0,0.0,-0.0568181818181818,0.3,Baseline,99
0.212,0.415,0.373,0.3244,0.4,0.2,Baseline,57
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,42
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,126
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,39
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,18
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,35
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,127
0.0,0.92,0.08,0.1027,0.4166666666666667,0.5,Baseline,81
0.0,0.682,0.318,0.6369,0.0,0.0,Baseline,50
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,21
0.0,0.735,0.265,0.1139,0.0,0.0,Baseline,29
0.2,0.8,0.0,-0.25,-0.1666666666666666,0.0666666666666666,Baseline,49
0.0,0.68,0.32,0.8934,0.2,0.2,Baseline,191
0.333,0.325,0.341,0.0258,1.0,0.3,Baseline,34
0.0,0.569,0.431,0.9022,0.2857142857142857,0.557142857142857,Baseline,106
0.172,0.828,0.0,-0.3612,0.0,0.2208333333333333,Baseline,104
0.0,1.0,0.0,0.0,-0.065,0.52,Baseline,81
0.336,0.24,0.424,0.0258,0.25,1.0,Baseline,33
0.552,0.448,0.0,-0.5707,-1.0,1.0,Baseline,31
0.127,0.691,0.182,0.128,0.225,0.3666666666666667,Baseline,125
0.0,0.484,0.516,0.4939,0.5,1.0,Baseline,24
0.225,0.649,0.126,-0.3182,0.3999999999999999,0.5,Baseline,123
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,23
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,51
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,63
0.0,0.507,0.493,0.5956,0.5,1.0,Baseline,39
0.0,0.597,0.403,0.4019,0.0,0.0,Baseline,44
0.0,0.706,0.294,0.3612,0.0,0.0,Baseline,39
0.0,0.834,0.166,0.3365,0.0,0.0,Baseline,64
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,15
0.0,1.0,0.0,0.0,0.5,0.5,Baseline,26
0.0,0.213,0.787,0.5719,0.8,1.0,Baseline,15
0.135,0.486,0.378,0.7576,0.5,0.8333333333333334,Baseline,121
0.0,0.656,0.344,0.6369,1.0,0.3,Baseline,43
0.0,1.0,0.0,0.0,0.5,0.9,Baseline,52
0.0,0.781,0.219,0.6369,1.0,0.3,Baseline,75
0.0,0.742,0.258,0.5994,-0.0357142857142857,0.2857142857142857,Baseline,113
0.0,0.924,0.076,0.2263,0.0083333333333333,0.5666666666666668,Baseline,126
0.0,1.0,0.0,0.0,0.225,0.3916666666666666,Baseline,77
0.0,0.204,0.796,0.5994,0.0,0.0,Baseline,20
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,57
0.286,0.714,0.0,-0.34,0.1363636363636363,0.4545454545454545,Baseline,45
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,13
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,49
0.0,0.828,0.172,0.3612,0.0,0.0,Baseline,68
0.0,1.0,0.0,0.0,0.1363636363636363,0.4545454545454545,Baseline,122
0.117,0.769,0.113,-0.0258,-0.8,0.9,Baseline,121
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,7
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,13
0.0,0.403,0.597,0.8357,0.425,0.6,Baseline,53
0.0,0.728,0.272,0.5574,0.0,1.0,Baseline,119
0.181,0.819,0.0,-0.4767,-0.25,0.45,Baseline,96
0.159,0.841,0.0,-0.5267,0.0,0.0,Baseline,124
0.615,0.385,0.0,-0.1531,0.0,0.0,Baseline,11
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,49
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,10
0.259,0.741,0.0,-0.5423,-0.2,0.8,Baseline,56
0.164,0.747,0.089,-0.4019,0.0,0.0,Baseline,125
0.0,0.714,0.286,0.7783,0.287037037037037,0.5407407407407407,Baseline,124
0.699,0.301,0.0,-0.7893,0.2,0.2,Baseline,27
0.0,0.824,0.176,0.4588,0.5,1.0,Baseline,77
0.0,0.364,0.636,0.5413,0.5,1.0,Baseline,21
0.0,0.217,0.783,0.5574,0.4,0.9,Baseline,15
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,29
0.26,0.642,0.098,-0.5859,0.0999999999999999,0.8,Baseline,123
0.0,1.0,0.0,0.0,0.0666666666666666,0.1666666666666666,Baseline,125
0.0,0.513,0.487,0.5859,0.0,0.0,Baseline,32
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,23
0.0,0.52,0.48,0.5707,0.0,0.0,Baseline,31
0.218,0.608,0.175,-0.3276,-0.4,0.6,Baseline,118
0.0,0.741,0.259,0.4215,0.3,0.5,Baseline,76
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,49
0.0,0.519,0.481,0.7568,1.0,0.6000000000000001,Baseline,58
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,54
0.0,0.85,0.15,0.3182,-0.025,0.525,Baseline,87
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,118
0.263,0.737,0.0,-0.3612,0.0,0.0,Baseline,64
0.0,0.785,0.215,0.636,0.2749999999999999,0.3296296296296296,Baseline,111
0.238,0.762,0.0,-0.3612,-0.4,0.7,Baseline,60
0.0,0.758,0.242,0.6249,0.3571428571428571,0.5714285714285714,Baseline,115
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,15
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,24
0.286,0.714,0.0,-0.0516,0.0,0.0,Baseline,19
0.0,1.0,0.0,0.0,0.0,0.1,Baseline,6
0.104,0.712,0.183,0.3939,0.5,0.5,Baseline,95
0.0,0.588,0.412,0.6808,0.2,0.2,Baseline,60
0.0,1.0,0.0,0.0,-0.0555555555555555,0.1444444444444444,Baseline,126
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,17
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,21
0.0,1.0,0.0,0.0,0.39375,0.55,Baseline,69
0.0,0.598,0.402,0.8126,0.5,0.15,Baseline,69
0.357,0.643,0.0,-0.5983,-0.25,0.8,Baseline,42
0.344,0.656,0.0,-0.8122,0.0,0.4,Baseline,121
0.0,0.717,0.283,0.1477,0.0,0.0,Baseline,25
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,28
0.0,0.244,0.756,0.7345,0.5625,0.75,Baseline,28
0.062,0.714,0.223,0.6597,0.246590909090909,0.4469696969696969,Baseline,141
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,12
0.0,0.496,0.504,0.9042,0.0,0.0,Baseline,124
0.0,1.0,0.0,0.0,-0.1,0.55,Baseline,123
0.286,0.538,0.177,-0.7948,0.125,0.5347222222222222,Baseline,225
0.0,0.71,0.29,0.5423,0.0,0.0,Baseline,76
0.0,0.699,0.301,0.744,0.0,0.0,Baseline,124
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,57
0.0,0.787,0.213,0.5859,0.5,0.95,Baseline,88
0.0,1.0,0.0,0.0,0.0,1.0,Baseline,47
0.168,0.832,0.0,-0.2057,0.0,0.0,Baseline,51
0.0,0.408,0.592,0.4404,0.7,0.6000000000000001,Baseline,25
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,49
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,47
0.0,0.748,0.252,0.5719,1.0,1.0,Baseline,65
0.0,1.0,0.0,0.0,-0.6,1.0,Baseline,28
0.359,0.641,0.0,-0.4215,0.0,0.0,Baseline,28
0.0,0.769,0.231,0.4588,0.5,1.0,Baseline,58
0.052,0.773,0.175,0.5719,0.0466666666666666,0.7,Baseline,92
0.0,0.484,0.516,0.4926,0.625,0.5,Baseline,29
0.0,0.824,0.176,0.4588,0.5,1.0,Baseline,75
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,118
0.0,0.566,0.434,0.3182,0.0,0.0,Baseline,21
0.0,1.0,0.0,0.0,0.0,0.125,Baseline,83
0.0,0.775,0.225,0.2584,0.0,0.0,Baseline,40
0.0,0.712,0.288,0.5622,0.5,0.5,Baseline,95
0.0,1.0,0.0,0.0,-0.05,0.4,Baseline,34
0.243,0.757,0.0,-0.5423,-0.6,0.9,Baseline,115
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,14
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,45
0.0,0.737,0.263,0.3612,0.0,0.0,Baseline,57
0.0,0.903,0.097,0.4215,0.1363636363636363,0.4545454545454545,Baseline,166
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,9
0.391,0.609,0.0,-0.8986,0.1,0.2,Baseline,120
0.0,1.0,0.0,0.0,0.0,0.6,Baseline,22
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,124
0.0,0.884,0.116,0.3612,0.1363636363636363,0.4545454545454545,Baseline,126
0.0,0.738,0.262,0.5499,0.2142857142857142,0.6428571428571429,Baseline,85
0.0,0.737,0.263,0.6908,0.4285714285714286,0.7857142857142857,Baseline,122
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,78
0.0,0.898,0.102,0.3612,0.2,0.5,Baseline,133
0.136,0.864,0.0,-0.296,-0.25,0.25,Baseline,91
0.792,0.208,0.0,-0.5859,-0.5,1.0,Baseline,7
0.219,0.688,0.093,-0.6249,0.4,0.7,Baseline,189
0.0,0.355,0.645,0.8439,0.6875,0.55,Baseline,51
0.0,0.579,0.421,0.6239,0.7375,0.6000000000000001,Baseline,50
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,37
0.142,0.581,0.277,0.474,0.4,0.5,Baseline,54
0.0,0.239,0.761,0.4926,0.875,0.6000000000000001,Baseline,11
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,64
0.0,0.821,0.179,0.34,0.0,0.0,Baseline,107
0.0,0.737,0.263,0.3612,0.0,0.0,Baseline,47
0.0,1.0,0.0,0.0,0.1,0.35,Baseline,49
0.107,0.55,0.344,0.7101,0.0,0.8944444444444444,Baseline,103
0.0,1.0,0.0,0.0,0.0208333333333333,0.1666666666666666,Baseline,116
0.0,0.878,0.122,0.3612,0.05,0.5166666666666667,Baseline,122
0.336,0.664,0.0,-0.7269,-0.2,1.0,Baseline,124
0.0,1.0,0.0,0.0,0.0545454545454545,0.2084848484848485,Baseline,115
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,8
0.0,0.787,0.213,0.2263,0.0,0.0,Baseline,57
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,47
0.0,1.0,0.0,0.0,0.0,0.3,Baseline,109
0.0,0.723,0.277,0.6114,0.0,0.0,Baseline,92
0.0,0.75,0.25,0.7184,0.5,0.5,Baseline,120
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,54
0.0,1.0,0.0,0.0,-0.234375,0.5,Baseline,122
0.0,0.762,0.238,0.3612,0.1,0.3,Baseline,63
0.0,0.593,0.407,0.9633,0.6499999999999999,0.6875,Baseline,204
0.149,0.763,0.088,-0.3818,-0.1,1.0,Baseline,124
0.0,0.508,0.492,0.4404,0.5,0.5,Baseline,31
0.0,1.0,0.0,0.0,0.1681818181818181,0.4272727272727272,Baseline,95
0.029,0.886,0.086,0.5228,0.1666666666666666,0.5166666666666667,Baseline,218
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,94
0.0,0.792,0.208,0.6369,0.0,1.0,Baseline,91
0.098,0.902,0.0,-0.34,0.0,0.5,Baseline,122
0.087,0.675,0.238,0.5859,-0.1,0.2,Baseline,124
0.0,1.0,0.0,0.0,-0.25,0.25,Baseline,64
0.0,0.765,0.235,0.4144,0.00625,0.35,Baseline,63
0.0,0.637,0.363,0.8264,0.3464285714285714,0.5242857142857142,Baseline,124
0.0,0.538,0.462,0.8225,0.6666666666666666,0.7333333333333334,Baseline,76
0.222,0.651,0.126,-0.128,0.0,0.0,Baseline,122
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,45
0.0,0.726,0.274,0.5994,0.0,0.0,Baseline,86
0.0,0.769,0.231,0.4019,0.0,0.0,Baseline,59
0.219,0.449,0.331,0.25,0.4,0.425,Baseline,75
0.276,0.569,0.154,-0.3612,0.1999999999999999,0.4,Baseline,49
0.0,0.508,0.492,0.4404,0.5,0.5,Baseline,31
0.096,0.783,0.122,0.1531,0.0,0.0,Baseline,123
0.0,0.575,0.425,0.5707,0.0,0.0,Baseline,34
0.297,0.703,0.0,-0.2755,0.0,0.0,Baseline,46
0.0,0.909,0.091,0.0772,0.0,0.0,Baseline,67
0.366,0.634,0.0,-0.8999,-0.8499999999999999,0.8333333333333333,Baseline,124
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,127
0.162,0.838,0.0,-0.4019,0.0666666666666666,0.0999999999999999,Baseline,95
0.0,0.698,0.302,0.8494,0.6000000000000001,0.9,Baseline,120
0.318,0.682,0.0,-0.4215,0.0,0.0,Baseline,48
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,28
0.187,0.813,0.0,-0.5994,0.0,0.55,Baseline,124
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,30
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,28
0.0,0.667,0.333,0.6114,1.0,1.0,Baseline,80
0.196,0.804,0.0,-0.5994,0.0,0.0,Baseline,111
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,15
0.084,0.549,0.367,0.6276,1.0,1.0,Baseline,76
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,38
0.238,0.651,0.111,-0.5996,0.25,0.525,Baseline,136
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,31
0.141,0.706,0.153,0.3182,0.175,1.0,Baseline,126
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,45
0.126,0.777,0.097,-0.1511,0.0,0.0,Baseline,119
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,12
0.0,1.0,0.0,0.0,0.1,0.2,Baseline,26
0.167,0.833,0.0,-0.296,0.0,0.0,Baseline,77
0.0,1.0,0.0,0.0,-0.2,0.2,Baseline,32
0.0,1.0,0.0,0.0,0.0,0.6666666666666666,Baseline,121
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,25
0.044,0.887,0.069,0.1531,0.0,0.0,Baseline,131
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,42
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,8
0.196,0.804,0.0,-0.296,0.0,0.0,Baseline,64
0.0,0.426,0.574,0.6597,0.8,0.7,Baseline,41
0.0,0.526,0.474,0.4019,0.0,0.5,Baseline,27
0.0,0.45,0.55,0.5673,-0.8138020833333331,1.0,Baseline,26
0.0,0.688,0.312,0.7783,0.5,0.75,Baseline,76
0.133,0.75,0.117,-0.1027,0.2,0.1,Baseline,116
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,20
0.0,0.822,0.178,0.0772,0.0,0.3,Baseline,45
0.086,0.914,0.0,-0.2003,0.0,0.0,Baseline,110
0.0,1.0,0.0,0.0,0.5,0.5,Baseline,111
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,31
0.133,0.485,0.382,0.6249,0.15,0.325,Baseline,56
0.207,0.543,0.25,0.1027,-0.1333333333333333,0.6,Baseline,44
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,119
0.508,0.492,0.0,-0.4767,-0.4,0.4,Baseline,27
0.0,0.738,0.262,0.4939,0.0,0.0,Baseline,49
0.126,0.874,0.0,-0.3818,-0.5,1.0,Baseline,103
0.0,0.777,0.223,0.5574,0.1,0.4,Baseline,120
0.0,0.695,0.305,0.6796,0.0,0.0,Baseline,114
0.083,0.749,0.168,0.4939,-0.1,0.2,Baseline,196
0.0,0.831,0.169,0.3034,0.0,0.0,Baseline,77
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,47
0.0,0.435,0.565,0.5994,0.0,0.0,Baseline,56
0.149,0.743,0.108,-0.2185,0.0181818181818181,0.5272727272727272,Baseline,112
0.077,0.693,0.23,0.6369,0.3020833333333333,0.5208333333333334,Baseline,124
0.0,0.534,0.466,0.9042,0.0,0.4,Baseline,120
0.0,0.684,0.316,0.5719,0.8,1.0,Baseline,75
0.0,1.0,0.0,0.0,0.1,0.4,Baseline,101
0.241,0.536,0.223,-0.0516,0.0,0.0,Baseline,42
0.0,0.355,0.645,0.8439,0.6875,0.55,Baseline,51
0.0,0.679,0.321,0.6369,-0.1333333333333333,0.6,Baseline,80
0.444,0.556,0.0,-0.34,0.0,0.0,Baseline,22
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,16
0.0,0.709,0.291,0.5719,0.65,1.0,Baseline,73
0.0,0.723,0.277,0.6114,0.4,0.5,Baseline,104
0.444,0.556,0.0,-0.4939,0.0,0.0,Baseline,42
0.0,0.831,0.169,0.5374,0.0,0.3571428571428571,Baseline,124
0.055,0.945,0.0,-0.1027,0.0,0.0,Baseline,128
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,52
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,37
0.0,0.534,0.466,0.9416,0.575,0.5875,Baseline,142
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,31
0.0,0.675,0.325,0.6981,0.390625,0.3333333333333333,Baseline,102
0.0,0.377,0.623,0.5106,0.3,0.2,Baseline,15
0.0,0.811,0.189,0.6369,0.1875,0.4875,Baseline,93
0.0,1.0,0.0,0.0,-0.1,0.2,Baseline,41
0.149,0.851,0.0,-0.5423,-0.3499999999999999,0.5333333333333333,Baseline,111
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,49
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,128
0.0,1.0,0.0,0.0,-0.125,0.125,Baseline,127
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,15
0.286,0.714,0.0,-0.1531,0.2857142857142857,0.5357142857142857,Baseline,24
0.38,0.253,0.367,-0.0258,0.4333333333333333,0.8333333333333334,Baseline,23
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,58
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,44
0.0,0.617,0.383,0.7543,0.1958333333333333,0.6291666666666667,Baseline,87
0.0,0.691,0.309,0.7003,0.1363636363636363,0.4545454545454545,Baseline,102
0.0,0.667,0.333,0.3612,0.0,0.0,Baseline,27
0.131,0.869,0.0,-0.2406,0.0,0.3,Baseline,84
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,40
0.43,0.57,0.0,-0.8689,-0.3333333333333333,0.5,Baseline,118
0.0,0.635,0.365,0.7096,0.0,0.0,Baseline,80
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,21
0.0,0.833,0.167,0.4588,0.5,1.0,Baseline,84
0.0,1.0,0.0,0.0,0.0,0.0,Baseline,124
0.0,0.838,0.162,0.4404,0.0,0.0,Baseline,123
0.0,0.886,0.114,0.4019,0.3261904761904762,0.6178571428571429,Baseline,122
0.0,0.674,0.326,0.4404,0.1999999999999999,0.5,Baseline,35
0.0,0.508,0.492,0.4404,0.5,0.5,Baseline,29
0.0,1.0,0.0,0.0,-0.0222222222222222,0.2777777777777778,Baseline,120
0.0,0.87,0.13,0.4019,0.0,0.0,Baseline,122
0.0,0.122,0.878,0.802,0.1,1.0,Baseline,21
0.165,0.752,0.083,-0.2732,0.0,0.0,Baseline,88
0.0,0.778,0.222,0.5719,0.0,0.0,Baseline,79
0.0,0.913,0.087,0.2023,0.35,0.3,Baseline,126
0.196,0.804,0.0,-0.296,0.375,0.75,Baseline,70
0.0,0.706,0.294,0.3612,0.3,0.1,Baseline,58
0.35,0.65,0.0,-0.8225,0.0,0.1,Baseline,107
0.146,0.854,0.0,-0.3818,-0.3125,0.6875,Baseline,120
0.159,0.841,0.0,-0.6705,-0.0883838383838383,0.5840909090909091,Baseline,214
0.0,1.0,0.0,0.0,0.1,0.4,Baseline,23
0.0,0.725,0.275,0.1326,0.0,0.0,Baseline,39
0.126,0.874,0.0,-0.3802,0.0,0.0,Baseline,102
0.291,0.709,0.0,-0.5719,-1.0,1.0,Baseline,62
0.0,0.87,0.13,0.2732,0.5,0.5,Baseline,87
