neg,neu,pos,compound,polarity,subjectivity,author,length
0.592,0.408,0.0,-0.4404,-0.75,1.0,NLTKcorpus,14
0.249,0.751,0.0,-0.5106,-0.375,0.75,NLTKcorpus,85
0.367,0.633,0.0,-0.4404,-0.75,1.0,NLTKcorpus,31
0.0,0.624,0.376,0.3412,-0.75,1.0,NLTKcorpus,22
0.457,0.543,0.0,-0.4939,-0.625,1.0,NLTKcorpus,33
0.357,0.512,0.131,-0.6598,0.06666666666666665,0.8666666666666667,NLTKcorpus,68
0.209,0.791,0.0,-0.4404,-0.75,1.0,NLTKcorpus,84
0.436,0.486,0.079,-0.783,-0.765625,0.775,NLTKcorpus,64
0.241,0.664,0.095,-0.5423,-0.125,0.9444444444444444,NLTKcorpus,103
0.289,0.573,0.138,-0.477,-0.15,0.7333333333333333,NLTKcorpus,60
0.0,0.51,0.49,0.5873,-0.75,1.0,NLTKcorpus,34
0.492,0.508,0.0,-0.4404,-0.75,1.0,NLTKcorpus,27
0.403,0.139,0.458,0.1027,-0.175,0.9,NLTKcorpus,16
0.492,0.508,0.0,-0.4404,-0.75,1.0,NLTKcorpus,16
0.193,0.667,0.14,-0.2023,-0.2351851851851852,0.7296296296296297,NLTKcorpus,68
0.256,0.744,0.0,-0.533,-0.75,1.0,NLTKcorpus,53
0.315,0.543,0.141,-0.3818,-0.75,1.0,NLTKcorpus,32
0.33,0.341,0.33,0.0,-0.75,1.0,NLTKcorpus,24
0.901,0.099,0.0,-0.8442,-0.9166666666666666,1.0,NLTKcorpus,28
0.658,0.342,0.0,-0.5927,-0.75,1.0,NLTKcorpus,12
0.211,0.789,0.0,-0.1531,-0.245,0.63,NLTKcorpus,37
0.124,0.47,0.406,0.7644,-0.0625,0.8,NLTKcorpus,81
0.225,0.775,0.0,-0.4404,-0.75,1.0,NLTKcorpus,81
0.592,0.408,0.0,-0.4404,-0.75,1.0,NLTKcorpus,15
0.142,0.591,0.266,0.5187,0.009999999999999986,0.6,NLTKcorpus,88
0.475,0.164,0.361,-0.1779,-0.75,1.0,NLTKcorpus,13
0.13,0.817,0.053,-0.4389,-0.49375,0.7,NLTKcorpus,130
0.459,0.541,0.0,-0.6249,-0.75,1.0,NLTKcorpus,38
0.182,0.818,0.0,-0.4404,-0.20454545454545456,0.4848484848484848,NLTKcorpus,117
0.334,0.528,0.137,-0.4336,-0.675,0.9,NLTKcorpus,37
0.855,0.145,0.0,-0.7096,-0.275,0.6,NLTKcorpus,16
0.592,0.408,0.0,-0.4404,-0.375,0.5,NLTKcorpus,15
0.0,0.694,0.306,0.296,-0.75,1.0,NLTKcorpus,27
0.492,0.508,0.0,-0.4404,-0.75,1.0,NLTKcorpus,20
0.588,0.252,0.16,-0.7269,-0.4166666666666667,0.8333333333333334,NLTKcorpus,26
0.737,0.085,0.178,-0.765,-0.75,1.0,NLTKcorpus,16
0.357,0.643,0.0,-0.3008,-0.5208333333333334,0.7708333333333333,NLTKcorpus,29
0.127,0.873,0.0,-0.1531,-0.375,0.5,NLTKcorpus,57
0.0,0.408,0.592,0.4404,-0.75,1.0,NLTKcorpus,37
0.341,0.471,0.188,-0.3197,-0.275,0.6,NLTKcorpus,26
0.0,0.585,0.415,0.8176,0.16249999999999998,0.8,NLTKcorpus,75
0.326,0.674,0.0,-0.6486,-0.75,1.0,NLTKcorpus,82
0.195,0.556,0.249,0.0212,0.125,0.65,NLTKcorpus,67
0.0,0.685,0.315,0.3182,-0.75,1.0,NLTKcorpus,35
0.569,0.431,0.0,-0.9686,-0.5071428571428571,0.6285714285714287,NLTKcorpus,115
0.299,0.412,0.289,-0.0258,0.025000000000000022,0.85,NLTKcorpus,32
0.293,0.707,0.0,-0.4404,-0.75,1.0,NLTKcorpus,36
0.145,0.694,0.162,0.0772,-0.20833333333333334,0.9166666666666669,NLTKcorpus,105
0.556,0.444,0.0,-0.3612,-0.2,0.825,NLTKcorpus,17
0.744,0.256,0.0,-0.4404,-0.75,1.0,NLTKcorpus,13
0.132,0.521,0.346,0.7324,0.01666666666666668,0.7083333333333334,NLTKcorpus,115
0.266,0.734,0.0,-0.4404,-0.525,0.7,NLTKcorpus,49
0.492,0.508,0.0,-0.4404,-0.75,1.0,NLTKcorpus,16
0.479,0.372,0.149,-0.7351,0.01666666666666668,0.5666666666666667,NLTKcorpus,50
0.437,0.563,0.0,-0.3254,-0.75,1.0,NLTKcorpus,21
0.565,0.435,0.0,-0.0772,-0.625,1.0,NLTKcorpus,10
0.275,0.725,0.0,-0.6908,-0.3,0.5875,NLTKcorpus,91
0.265,0.735,0.0,-0.6976,-0.75,1.0,NLTKcorpus,98
0.42,0.58,0.0,-0.4404,-0.75,1.0,NLTKcorpus,22
0.511,0.489,0.0,-0.9571,-0.2875,0.375,NLTKcorpus,116
0.382,0.263,0.355,-0.0516,-0.75,1.0,NLTKcorpus,24
0.117,0.704,0.178,0.3182,0.05000000000000001,0.7999999999999999,NLTKcorpus,93
0.42,0.58,0.0,-0.4404,-0.75,1.0,NLTKcorpus,26
0.177,0.567,0.255,0.2732,0.025000000000000022,1.0,NLTKcorpus,48
0.209,0.791,0.0,-0.4404,-0.275,0.6,NLTKcorpus,62
0.404,0.596,0.0,-0.5255,-0.9375,1.0,NLTKcorpus,32
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,11
0.42,0.58,0.0,-0.4404,-0.375,0.5,NLTKcorpus,28
0.367,0.633,0.0,-0.4404,-0.75,1.0,NLTKcorpus,30
0.137,0.758,0.104,-0.1779,-0.46875,0.75,NLTKcorpus,125
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,31
0.468,0.0,0.532,-0.1531,-0.75,1.0,NLTKcorpus,13
0.655,0.086,0.259,-0.5574,-0.125,1.0,NLTKcorpus,28
0.097,0.746,0.157,0.0539,-0.2,0.825,NLTKcorpus,116
0.401,0.496,0.103,-0.8016,-0.5166666666666667,0.6333333333333333,NLTKcorpus,83
0.27,0.661,0.069,-0.7241,-0.3666666666666667,0.6333333333333333,NLTKcorpus,126
0.157,0.617,0.225,0.296,-0.2875,0.5583333333333333,NLTKcorpus,140
0.562,0.438,0.0,-0.5927,-0.75,1.0,NLTKcorpus,24
0.718,0.282,0.0,-0.6249,-0.475,0.525,NLTKcorpus,18
0.265,0.53,0.205,-0.1531,-0.5,1.0,NLTKcorpus,112
0.258,0.742,0.0,-0.5472,-0.07500000000000001,1.0,NLTKcorpus,70
0.0,1.0,0.0,0.0,-0.4466666666666666,0.8466666666666667,NLTKcorpus,70
0.744,0.256,0.0,-0.4404,-0.75,1.0,NLTKcorpus,10
0.325,0.546,0.129,-0.7777,-0.5208333333333333,0.7,NLTKcorpus,126
0.549,0.451,0.0,-0.8074,-0.875,1.0,NLTKcorpus,37
0.225,0.775,0.0,-0.4404,-0.625,1.0,NLTKcorpus,79
0.209,0.791,0.0,-0.4404,-0.375,0.5,NLTKcorpus,69
0.235,0.648,0.117,-0.4391,-0.375,0.5,NLTKcorpus,91
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,32
0.342,0.658,0.0,-0.6369,-0.75,1.0,NLTKcorpus,64
0.178,0.737,0.085,-0.3382,-0.9375,1.0,NLTKcorpus,123
0.205,0.795,0.0,-0.5632,-0.75,1.0,NLTKcorpus,100
0.0,0.816,0.184,0.2577,-0.75,1.0,NLTKcorpus,53
0.367,0.633,0.0,-0.4404,-0.75,1.0,NLTKcorpus,33
0.298,0.52,0.182,-0.2006,-0.18055555555555558,0.8472222222222222,NLTKcorpus,60
0.224,0.328,0.448,0.6231,-0.25,0.8333333333333334,NLTKcorpus,50
0.367,0.633,0.0,-0.4404,-0.75,1.0,NLTKcorpus,26
0.492,0.508,0.0,-0.4404,-0.75,1.0,NLTKcorpus,20
0.6,0.4,0.0,-0.8176,-0.75,1.0,NLTKcorpus,30
0.0,0.805,0.195,0.395,-0.75,1.0,NLTKcorpus,63
0.426,0.574,0.0,-0.6369,-0.575,0.85,NLTKcorpus,45
0.42,0.58,0.0,-0.4404,-0.375,0.5,NLTKcorpus,28
0.266,0.734,0.0,-0.4404,-0.75,1.0,NLTKcorpus,38
0.185,0.637,0.178,-0.0258,0.025000000000000022,0.85,NLTKcorpus,62
0.403,0.278,0.319,-0.1531,-0.75,1.0,NLTKcorpus,29
0.287,0.645,0.067,-0.5792,-0.2111111111111111,0.6611111111111111,NLTKcorpus,66
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,15
0.515,0.485,0.0,-0.6486,-0.75,1.0,NLTKcorpus,37
0.308,0.619,0.073,-0.743,-0.625,1.0,NLTKcorpus,99
0.592,0.408,0.0,-0.4404,-0.525,0.8,NLTKcorpus,13
0.182,0.818,0.0,-0.4404,-0.375,0.7,NLTKcorpus,84
0.253,0.747,0.0,-0.2577,-0.625,1.0,NLTKcorpus,46
0.471,0.294,0.235,-0.296,-0.625,1.0,NLTKcorpus,43
0.25,0.611,0.139,-0.25,-0.375,0.5,NLTKcorpus,83
0.6,0.4,0.0,-0.5423,-0.75,1.0,NLTKcorpus,23
0.761,0.239,0.0,-0.4926,-0.75,1.0,NLTKcorpus,9
0.871,0.129,0.0,-0.7764,-0.7321428571428572,0.9285714285714286,NLTKcorpus,10
0.34,0.66,0.0,-0.6319,-0.275,0.75,NLTKcorpus,66
0.246,0.508,0.246,0.0,-0.01666666666666668,0.8666666666666667,NLTKcorpus,39
0.258,0.593,0.149,-0.2534,-0.19999999999999998,0.5333333333333333,NLTKcorpus,67
0.242,0.758,0.0,-0.4926,-0.75,1.0,NLTKcorpus,51
0.169,0.64,0.192,0.1027,-0.225,0.6,NLTKcorpus,111
0.419,0.264,0.317,0.0572,-0.75,1.0,NLTKcorpus,25
0.0,0.875,0.125,0.4585,-0.775,0.95,NLTKcorpus,114
0.524,0.476,0.0,-0.6705,-0.75,1.0,NLTKcorpus,47
0.266,0.734,0.0,-0.4404,-0.75,1.0,NLTKcorpus,45
0.759,0.241,0.0,-0.743,-0.75,1.0,NLTKcorpus,15
0.492,0.508,0.0,-0.4404,-0.75,1.0,NLTKcorpus,17
0.102,0.681,0.217,0.4926,0.041666666666666664,0.611111111111111,NLTKcorpus,77
0.326,0.674,0.0,-0.4404,-0.375,0.5,NLTKcorpus,33
0.811,0.189,0.0,-0.5106,-0.75,1.0,NLTKcorpus,15
0.134,0.801,0.064,-0.4588,-0.75,1.0,NLTKcorpus,130
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,23
0.112,0.888,0.0,-0.4404,-0.75,1.0,NLTKcorpus,124
0.225,0.775,0.0,-0.4404,-0.75,1.0,NLTKcorpus,94
0.149,0.722,0.129,-0.1027,-0.375,1.0,NLTKcorpus,77
0.659,0.0,0.341,-0.3818,-0.75,1.0,NLTKcorpus,11
0.182,0.818,0.0,-0.4404,-0.2,0.775,NLTKcorpus,67
0.0,0.801,0.199,0.5732,-0.01666666666666668,0.6333333333333333,NLTKcorpus,102
0.409,0.464,0.127,-0.836,-0.375,0.75,NLTKcorpus,92
0.0,0.721,0.279,0.5399,-0.75,1.0,NLTKcorpus,66
0.744,0.256,0.0,-0.4404,-0.75,1.0,NLTKcorpus,8
0.087,0.913,0.0,-0.3182,-0.2375,0.3375,NLTKcorpus,137
0.675,0.325,0.0,-0.8519,-0.7321428571428572,0.9285714285714286,NLTKcorpus,28
0.367,0.633,0.0,-0.4404,-0.75,1.0,NLTKcorpus,31
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,40
0.443,0.411,0.146,-0.7579,-0.3208333333333333,0.8125,NLTKcorpus,85
0.293,0.707,0.0,-0.4404,-0.75,1.0,NLTKcorpus,44
0.146,0.854,0.0,-0.4404,-0.75,1.0,NLTKcorpus,95
0.744,0.256,0.0,-0.4404,-0.75,1.0,NLTKcorpus,17
0.147,0.853,0.0,-0.3412,-0.75,1.0,NLTKcorpus,76
0.246,0.508,0.246,0.0,-0.325,0.6,NLTKcorpus,45
0.19,0.261,0.549,0.6705,0.08333333333333333,0.7000000000000001,NLTKcorpus,44
0.268,0.732,0.0,-0.296,-0.75,1.0,NLTKcorpus,46
0.0,1.0,0.0,0.0,-0.375,0.5,NLTKcorpus,37
0.226,0.571,0.203,-0.3593,-0.7249999999999999,0.8333333333333333,NLTKcorpus,65
0.604,0.0,0.396,-0.25,-0.125,0.75,NLTKcorpus,10
0.272,0.645,0.083,-0.7906,-0.5166666666666667,0.7000000000000001,NLTKcorpus,124
0.197,0.803,0.0,-0.4926,-0.75,1.0,NLTKcorpus,68
0.094,0.906,0.0,-0.3612,-0.25,0.6,NLTKcorpus,138
0.73,0.27,0.0,-0.4019,-0.775,0.95,NLTKcorpus,18
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,29
0.545,0.455,0.0,-0.7184,-0.35833333333333334,0.5333333333333333,NLTKcorpus,40
0.804,0.196,0.0,-0.4767,-0.75,1.0,NLTKcorpus,15
0.133,0.788,0.079,-0.2263,-0.75,1.0,NLTKcorpus,82
0.164,0.395,0.441,0.5994,-0.75,1.0,NLTKcorpus,53
0.744,0.256,0.0,-0.4404,-0.75,1.0,NLTKcorpus,18
0.657,0.343,0.0,-0.6962,-0.125,0.75,NLTKcorpus,25
0.326,0.674,0.0,-0.4404,-0.4,0.7,NLTKcorpus,29
0.432,0.568,0.0,-0.4215,-0.625,1.0,NLTKcorpus,28
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,39
0.205,0.795,0.0,-0.631,-0.75,1.0,NLTKcorpus,117
0.367,0.633,0.0,-0.4404,-0.375,0.5625,NLTKcorpus,28
0.744,0.256,0.0,-0.4404,-0.25,0.625,NLTKcorpus,11
0.098,0.746,0.155,0.2111,-0.11666666666666665,0.4666666666666666,NLTKcorpus,126
0.855,0.145,0.0,-0.7096,-0.875,1.0,NLTKcorpus,16
0.592,0.408,0.0,-0.4404,-0.75,1.0,NLTKcorpus,19
0.216,0.525,0.259,0.4236,-0.125,0.8,NLTKcorpus,65
0.52,0.48,0.0,-0.6705,-0.75,1.0,NLTKcorpus,43
0.248,0.427,0.325,0.2263,-0.75,1.0,NLTKcorpus,31
0.42,0.58,0.0,-0.8042,-0.325,0.7,NLTKcorpus,69
0.244,0.756,0.0,-0.4404,-0.21666666666666667,0.4333333333333333,NLTKcorpus,61
0.116,0.492,0.392,0.7509,-0.275,0.65,NLTKcorpus,125
0.136,0.751,0.113,-0.1431,-0.75,1.0,NLTKcorpus,103
0.0,0.555,0.445,0.3412,-0.75,1.0,NLTKcorpus,18
0.331,0.514,0.154,-0.4767,-0.1875,0.6083333333333334,NLTKcorpus,66
0.314,0.686,0.0,-0.8271,-0.45,0.62,NLTKcorpus,98
0.164,0.545,0.291,0.276,-0.75,1.0,NLTKcorpus,66
0.692,0.308,0.0,-0.5423,-0.75,1.0,NLTKcorpus,16
0.0,0.675,0.325,0.3412,-0.75,1.0,NLTKcorpus,38
0.266,0.734,0.0,-0.4404,-0.525,0.8,NLTKcorpus,38
0.385,0.615,0.0,-0.3612,-0.75,1.0,NLTKcorpus,30
0.718,0.282,0.0,-0.6249,-0.75,1.0,NLTKcorpus,16
0.254,0.526,0.219,-0.1027,-0.375,0.75,NLTKcorpus,42
0.296,0.51,0.194,-0.25,-0.2833333333333334,0.6,NLTKcorpus,41
0.492,0.508,0.0,-0.4404,-0.525,0.8,NLTKcorpus,16
0.21,0.724,0.066,-0.6369,0.12999999999999998,0.48,NLTKcorpus,133
0.2,0.8,0.0,-0.3612,-0.25,0.6666666666666666,NLTKcorpus,73
0.284,0.716,0.0,-0.7876,-0.75,1.0,NLTKcorpus,94
0.169,0.64,0.192,0.1027,-0.225,0.6,NLTKcorpus,97
0.349,0.572,0.078,-0.7318,-0.5208333333333334,0.7708333333333333,NLTKcorpus,98
0.231,0.769,0.0,-0.6381,-0.025000000000000022,0.5,NLTKcorpus,77
0.417,0.167,0.417,0.0,-0.75,1.0,NLTKcorpus,15
0.621,0.379,0.0,-0.7619,-0.75,1.0,NLTKcorpus,32
0.169,0.64,0.192,0.1027,-0.225,0.6,NLTKcorpus,114
0.285,0.471,0.244,-0.1531,-0.3833333333333333,0.5750000000000001,NLTKcorpus,65
0.19,0.547,0.263,0.4576,-0.13888888888888887,0.5888888888888889,NLTKcorpus,94
0.0,1.0,0.0,0.0,-0.375,1.0,NLTKcorpus,33
0.196,0.652,0.152,-0.2975,-0.21666666666666667,0.7944444444444444,NLTKcorpus,126
0.454,0.546,0.0,-0.6115,-0.4833333333333332,0.5972222222222222,NLTKcorpus,40
0.367,0.633,0.0,-0.4404,-0.75,1.0,NLTKcorpus,32
0.423,0.577,0.0,-0.296,-0.75,1.0,NLTKcorpus,31
0.469,0.531,0.0,-0.6486,-0.35000000000000003,0.4666666666666666,NLTKcorpus,49
0.421,0.579,0.0,-0.6249,-0.325,0.6,NLTKcorpus,48
0.135,0.701,0.165,-0.0387,-0.75,1.0,NLTKcorpus,116
0.474,0.347,0.179,-0.6258,-0.25,0.6333333333333333,NLTKcorpus,51
0.293,0.707,0.0,-0.4404,-0.525,0.7,NLTKcorpus,40
0.139,0.861,0.0,-0.4404,-0.75,1.0,NLTKcorpus,95
1.0,0.0,0.0,-0.743,-0.75,1.0,NLTKcorpus,10
0.166,0.747,0.088,-0.34,-0.75,1.0,NLTKcorpus,133
0.481,0.519,0.0,-0.4173,-0.25,0.925,NLTKcorpus,19
0.744,0.256,0.0,-0.4404,-0.75,1.0,NLTKcorpus,11
0.192,0.716,0.092,-0.565,-0.325,0.65,NLTKcorpus,125
0.182,0.818,0.0,-0.4404,-0.375,0.5,NLTKcorpus,62
0.472,0.528,0.0,-0.7992,-0.625,1.0,NLTKcorpus,46
0.815,0.185,0.0,-0.5267,-0.75,1.0,NLTKcorpus,18
0.0,1.0,0.0,0.0,-0.375,0.5,NLTKcorpus,35
0.391,0.609,0.0,-0.5927,-0.3068181818181818,0.75,NLTKcorpus,34
0.195,0.805,0.0,-0.4404,-0.275,0.95,NLTKcorpus,75
0.367,0.633,0.0,-0.4404,-0.75,1.0,NLTKcorpus,42
0.475,0.0,0.525,0.0772,-0.75,1.0,NLTKcorpus,12
0.261,0.739,0.0,-0.6036,-0.75,1.0,NLTKcorpus,110
0.73,0.27,0.0,-0.6597,-0.75,1.0,NLTKcorpus,21
0.5,0.5,0.0,-0.6136,-0.425,0.75,NLTKcorpus,28
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,20
0.744,0.256,0.0,-0.4404,-0.75,1.0,NLTKcorpus,9
0.426,0.147,0.426,0.0,-0.25,1.0,NLTKcorpus,12
0.492,0.508,0.0,-0.4404,-0.75,1.0,NLTKcorpus,31
0.0,0.301,0.699,0.7878,-0.625,1.0,NLTKcorpus,24
0.298,0.702,0.0,-0.6249,-0.75,1.0,NLTKcorpus,73
0.29,0.56,0.149,-0.2551,-0.359375,0.65,NLTKcorpus,94
0.885,0.115,0.0,-0.7717,-0.275,0.9,NLTKcorpus,18
0.145,0.728,0.127,-0.1007,-0.16666666666666669,0.9166666666666669,NLTKcorpus,103
0.23,0.556,0.214,-0.0516,-0.75,1.0,NLTKcorpus,46
0.293,0.707,0.0,-0.4404,-0.75,1.0,NLTKcorpus,52
0.18,0.654,0.166,-0.0772,-0.75,1.0,NLTKcorpus,87
0.154,0.553,0.292,0.6705,-0.39999999999999997,0.7000000000000001,NLTKcorpus,101
0.792,0.208,0.0,-0.4215,-0.625,1.0,NLTKcorpus,15
0.897,0.103,0.0,-0.8271,-0.75,1.0,NLTKcorpus,15
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,17
0.179,0.495,0.326,0.3348,0.0,0.6666666666666666,NLTKcorpus,55
0.286,0.49,0.224,-0.3612,-0.2,0.7911111111111111,NLTKcorpus,84
0.261,0.27,0.468,-0.1779,-0.75,1.0,NLTKcorpus,32
0.367,0.633,0.0,-0.4404,-0.75,1.0,NLTKcorpus,37
0.353,0.647,0.0,-0.7184,-0.625,1.0,NLTKcorpus,58
0.122,0.732,0.146,0.126,-0.75,1.0,NLTKcorpus,99
0.63,0.37,0.0,-0.6249,-0.475,0.525,NLTKcorpus,23
0.761,0.239,0.0,-0.4926,-0.75,1.0,NLTKcorpus,11
0.0,0.663,0.337,0.2577,-0.25,0.3333333333333333,NLTKcorpus,34
0.33,0.227,0.443,0.25,-0.025000000000000022,0.9,NLTKcorpus,19
0.238,0.455,0.307,0.2111,-0.09,0.58,NLTKcorpus,89
0.412,0.588,0.0,-0.4939,-0.625,1.0,NLTKcorpus,48
0.6,0.4,0.0,-0.5423,-0.75,1.0,NLTKcorpus,23
0.367,0.633,0.0,-0.4404,-0.375,0.5,NLTKcorpus,29
0.492,0.508,0.0,-0.4404,-0.75,1.0,NLTKcorpus,21
0.367,0.633,0.0,-0.4404,-0.75,1.0,NLTKcorpus,34
0.592,0.408,0.0,-0.4404,-0.75,1.0,NLTKcorpus,25
0.291,0.437,0.272,-0.1027,-0.625,1.0,NLTKcorpus,69
0.6,0.4,0.0,-0.5423,-0.75,1.0,NLTKcorpus,23
0.2,0.8,0.0,-0.6705,-0.13333333333333333,0.5583333333333333,NLTKcorpus,137
0.51,0.49,0.0,-0.8074,-0.75,1.0,NLTKcorpus,50
1.0,0.0,0.0,-0.8225,-0.875,1.0,NLTKcorpus,17
0.129,0.623,0.248,0.3939,-0.375,1.0,NLTKcorpus,94
0.523,0.477,0.0,-0.834,-0.4166666666666667,0.7666666666666666,NLTKcorpus,75
0.42,0.58,0.0,-0.4404,-0.75,1.0,NLTKcorpus,27
0.162,0.711,0.127,-0.1759,-0.75,1.0,NLTKcorpus,107
0.431,0.569,0.0,-0.8442,-0.3107142857142857,0.6095238095238095,NLTKcorpus,81
0.318,0.586,0.096,-0.7424,-0.2,0.7749999999999999,NLTKcorpus,96
0.467,0.533,0.0,-0.7906,-0.875,1.0,NLTKcorpus,54
0.736,0.264,0.0,-0.6779,-0.625,1.0,NLTKcorpus,15
0.409,0.379,0.212,-0.3818,-0.2,0.825,NLTKcorpus,56
0.131,0.785,0.084,-0.2263,-0.2833333333333333,0.7000000000000001,NLTKcorpus,110
0.688,0.312,0.0,-0.765,-0.775,0.95,NLTKcorpus,27
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,32
0.492,0.508,0.0,-0.4404,-0.75,1.0,NLTKcorpus,27
0.2,0.483,0.317,0.1779,-0.04999999999999997,0.7666666666666666,NLTKcorpus,63
0.225,0.775,0.0,-0.4404,-0.5,0.625,NLTKcorpus,76
0.288,0.623,0.09,-0.6246,0.13749999999999998,0.7222222222222222,NLTKcorpus,101
0.592,0.408,0.0,-0.4404,-0.75,1.0,NLTKcorpus,13
0.42,0.58,0.0,-0.4404,-0.75,1.0,NLTKcorpus,24
0.305,0.695,0.0,-0.6908,-0.675,0.95,NLTKcorpus,74
0.0,0.874,0.126,0.3182,-0.08749999999999998,0.6,NLTKcorpus,95
0.556,0.444,0.0,-0.3612,-0.75,1.0,NLTKcorpus,13
0.185,0.815,0.0,-0.3612,-0.25,0.3555555555555555,NLTKcorpus,82
0.378,0.622,0.0,-0.7713,-0.7249999999999999,0.8333333333333333,NLTKcorpus,64
0.0,0.353,0.647,0.6705,0.025000000000000022,0.85,NLTKcorpus,27
0.328,0.34,0.332,0.0085,-0.75,1.0,NLTKcorpus,28
0.415,0.585,0.0,-0.7783,-0.48055555555555557,0.7138888888888889,NLTKcorpus,80
0.369,0.459,0.172,-0.7066,-0.75,1.0,NLTKcorpus,68
0.25,0.517,0.233,-0.0516,-0.75,1.0,NLTKcorpus,42
0.47,0.53,0.0,-0.7351,-0.325,0.65,NLTKcorpus,51
0.225,0.775,0.0,-0.4404,-0.75,1.0,NLTKcorpus,50
0.615,0.385,0.0,-0.4926,-0.25,0.55,NLTKcorpus,14
0.492,0.508,0.0,-0.4404,-0.75,1.0,NLTKcorpus,22
0.367,0.633,0.0,-0.4404,-0.75,1.0,NLTKcorpus,28
0.646,0.354,0.0,-0.8074,-0.75,1.0,NLTKcorpus,27
0.113,0.887,0.0,-0.0382,-0.175,0.7,NLTKcorpus,54
0.756,0.244,0.0,-0.7351,-0.5625,0.75,NLTKcorpus,19
0.649,0.351,0.0,-0.9552,-0.7,0.9,NLTKcorpus,88
0.482,0.426,0.092,-0.7579,-0.5,0.6166666666666667,NLTKcorpus,48
0.386,0.487,0.127,-0.7902,-0.4041666666666667,0.6916666666666667,NLTKcorpus,111
0.183,0.349,0.468,0.8797,0.2,0.7125,NLTKcorpus,98
0.614,0.386,0.0,-0.5829,-0.275,0.6,NLTKcorpus,23
0.34,0.518,0.142,-0.5187,-0.45,0.9666666666666668,NLTKcorpus,109
0.333,0.667,0.0,-0.3612,-0.125,0.75,NLTKcorpus,35
0.374,0.626,0.0,-0.5558,-0.75,1.0,NLTKcorpus,27
0.56,0.44,0.0,-0.6249,-0.75,1.0,NLTKcorpus,22
0.492,0.508,0.0,-0.4404,-0.75,1.0,NLTKcorpus,16
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,44
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,36
0.767,0.233,0.0,-0.763,-0.625,1.0,NLTKcorpus,12
0.2,0.61,0.19,-0.0736,-0.16111111111111112,0.6977777777777778,NLTKcorpus,127
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,35
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,14
0.436,0.376,0.188,-0.5106,-0.475,0.85,NLTKcorpus,43
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,12
0.397,0.479,0.123,-0.6124,-0.75,1.0,NLTKcorpus,47
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,33
0.611,0.389,0.0,-0.6461,-0.25,1.0,NLTKcorpus,33
0.0,1.0,0.0,0.0,-0.75,1.0,NLTKcorpus,29
0.342,0.274,0.384,0.0772,-0.1388888888888889,0.9444444444444444,NLTKcorpus,21
0.692,0.308,0.0,-0.5423,-0.75,1.0,NLTKcorpus,20
0.225,0.775,0.0,-0.4404,-0.3068181818181818,0.7272727272727273,NLTKcorpus,52
0.234,0.766,0.0,-0.7003,-0.43333333333333335,0.7333333333333334,NLTKcorpus,112
1.0,0.0,0.0,-0.7096,-0.525,0.8,NLTKcorpus,9
0.151,0.849,0.0,-0.4926,-0.0625,0.75,NLTKcorpus,97
0.425,0.24,0.336,-0.2163,-0.35000000000000003,0.8333333333333334,NLTKcorpus,60
0.286,0.714,0.0,-0.6369,-0.75,1.0,NLTKcorpus,73
0.293,0.707,0.0,-0.4404,-0.75,1.0,NLTKcorpus,43
0.561,0.439,0.0,-0.7506,-0.5833333333333334,0.8333333333333334,NLTKcorpus,39
0.305,0.211,0.484,0.1779,-0.75,1.0,NLTKcorpus,21
0.383,0.499,0.118,-0.8588,-0.23125,0.5625,NLTKcorpus,129
0.0,0.168,0.832,0.6072,-0.575,0.8,NLTKcorpus,18
0.262,0.738,0.0,-0.7263,-0.4791666666666667,0.6666666666666666,NLTKcorpus,115
0.248,0.513,0.239,-0.0258,0.05000000000000001,0.6666666666666666,NLTKcorpus,36
0.123,0.681,0.195,0.1739,-0.296875,0.7,NLTKcorpus,88
0.192,0.464,0.344,0.0772,-0.75,1.0,NLTKcorpus,66
0.59,0.41,0.0,-0.802,-0.475,0.7,NLTKcorpus,32
0.344,0.656,0.0,-0.4939,-0.625,1.0,NLTKcorpus,58
0.244,0.756,0.0,-0.4404,-0.75,1.0,NLTKcorpus,38
0.219,0.703,0.078,-0.5562,-0.75,1.0,NLTKcorpus,116
0.2,0.695,0.105,-0.296,-0.18125000000000002,0.61875,NLTKcorpus,91
0.0,0.769,0.231,0.3412,-0.375,0.5,NLTKcorpus,49
